,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,E
143,0.6177370642238533,0.0136008160489629,0.0961057663459807,0.1506090365421925,0.1071064263855831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000840050403,0.0,0.0,0.0,0.0,0.0,0.0,92.5999984741211
144,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.55
145,0.0984,0.3458,0.0,0.0,0.0,0.0991,0.0,0.0252,0.0244,0.3957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
146,0.6356,0.0,0.0,0.0,0.0,0.0,0.0,0.0269,0.0295,0.0,0.0,0.3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.900001525878906
147,0.29,0.29,0.04,0.0,0.0,0.0,0.26,0.04,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.2
148,0.6838,0.0,0.0302,0.0779,0.0818,0.0,0.0,0.0405,0.07,0.0,0.0060999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,75.00000000000001
149,0.6930000000000001,0.0,0.1783,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1188,0.0,0.0,0.0,0.0,0.0,93.69999694824222
150,0.7195999999999999,0.1099,0.085,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.31
151,0.6143228645729146,0.0,0.0486097219443888,0.023004600920184,0.011002200440088,0.0,0.1243248649729946,0.0599119823964792,0.0131026205241048,0.0114022804560912,0.0,0.0,0.0,0.0,0.0,0.0698139627925585,0.0,0.01000200040008,0.0131026205241048,0.0,88.9000015258789
152,0.8033160663213263,0.0539010780215604,0.0211004220084401,0.0259005180103602,0.0263005260105202,0.01120022400448,0.0,0.0496009920198404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0999984741211
153,0.513,0.0,0.158,0.0,0.0,0.0,0.0,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
154,0.65,0.05,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5
155,0.6938,0.1848,0.0631,0.0,0.0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99999999999999
156,0.6277,0.0163999999999999,0.0093,0.0755,0.1311,0.0,0.0,0.0358,0.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396,0.0,0.0,83.0
157,0.4122,0.1483,0.0495,0.0,0.2096,0.0,0.0,0.0,0.0,0.0102,0.1149,0.0,0.03,0.0,0.0197999999999999,0.0,0.0,0.0055,0.0,0.0,96.0
158,0.662,0.076,0.113,0.053,0.047,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00000000000001
159,0.7190000000000001,0.0,0.0,0.0,0.051,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,78.0
160,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5
161,0.3,0.0,0.0,0.02,0.06,0.11,0.0,0.07,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.33,0.0,0.03,0.0,0.0,105.0
162,0.7090000000000001,0.0,0.15,0.047,0.023,0.047,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5
163,0.63,0.0,0.055,0.065,0.02,0.055,0.0,0.013,0.07,0.0,0.032,0.0,0.0,0.0,0.015,0.015,0.0,0.03,0.0,0.0,81.80000305175781
164,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
165,0.6377,0.0,0.1244,0.0452,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,69.2
166,0.7692769276927693,0.0,0.0,0.0,0.0,0.0,0.0,0.1538153815381538,0.0,0.0769076907690769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.4000015258789
167,0.7290000000000001,0.0,0.0,0.0,0.076,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5999984741211
168,0.75,0.0,0.0,0.05,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
169,0.5,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,83.7
170,0.0,0.536,0.032,0.0,0.0,0.0,0.0,0.2319999999999999,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.206
171,0.7018000000000001,0.0838,0.0127,0.0,0.0,0.0,0.0,0.0732,0.0482,0.0558,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,0.0,0.0,0.0,74.38
172,0.67,0.0,0.045,0.054,0.055,0.0,0.065,0.01,0.01,0.0,0.036,0.0,0.0,0.015,0.0,0.0279999999999999,0.0,0.012,0.0,0.0,90.0
173,0.63,0.03,0.06,0.0,0.05,0.14,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
174,0.39,0.0,0.0,0.0,0.045,0.045,0.035,0.18,0.04,0.0,0.005,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,87.0
175,0.7064,0.0,0.032,0.0,0.1397,0.017,0.0,0.0421,0.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.0,0.0,79.90000000000002
176,0.64,0.0,0.09,0.065,0.045,0.0,0.03,0.045,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.0,0.0,81.80000305175781
177,0.5503000000000001,0.0,0.0,0.0,0.1999,0.0,0.0,0.1497,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0499,0.0,0.0,0.0,0.0,73.0
178,0.4413999999999999,0.0472999999999999,0.0262999999999999,0.2297999999999999,0.2283999999999999,0.0,0.0,0.0267999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4000015258789
179,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,46.000000000000014
180,0.602,0.0,0.0459999999999999,0.0669999999999999,0.0489999999999999,0.0,0.178,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,91.6999969482422
181,0.65,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7
182,0.7084999999999999,0.0,0.0056999999999999,0.0701,0.0801,0.0188,0.0,0.0352,0.0204,0.0,0.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0203,0.0,0.0,80.0
183,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.79999923706055
184,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66
185,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.20000000000002
186,0.6,0.1,0.12,0.08,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.00000000000001
187,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5999984741211
188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30000305175781
189,0.5486,0.0,0.1056,0.2092999999999999,0.1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5
190,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.0,0.0,0.0,59.09999847412108
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,48.70000076293945
192,0.6977,0.0,0.0591,0.0,0.2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4000015258789
193,0.68,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.40000152587889
194,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.03999999999999
195,0.672,0.0279999999999999,0.123,0.0819999999999999,0.063,0.022,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,83.0
196,0.0,0.38,0.0,0.0,0.0,0.0,0.14,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,75.3
197,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.80000305175781
198,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.65
199,0.7,0.0,0.06,0.04,0.0,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,86.19999694824219
200,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1
201,0.6022,0.0608,0.1685,0.0,0.0,0.0,0.0,0.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4
202,0.7242000000000001,0.0,0.006,0.0,0.0694,0.0,0.0,0.0892999999999999,0.0892999999999999,0.0197999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
203,0.42,0.0,0.025,0.0,0.34,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,104.37999999999997
204,0.65,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
205,0.7245999999999999,0.0,0.0102,0.0,0.0102,0.0408,0.0,0.0917999999999999,0.0612,0.0,0.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.49999999999999
206,0.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587,0.7342000000000001,0.0,0.0,0.0,71.39999999999999
207,0.0,0.7805,0.0,0.0,0.0,0.0,0.0,0.1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0,0.0,0.0,0.0,52.84000000000001
208,0.8549,0.0883,0.012,0.0,0.0,0.0,0.0,0.0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66
209,0.0,0.5720000000000001,0.0,0.0,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.0,100.0
210,0.66,0.0,0.115,0.0,0.0,0.0,0.123,0.055,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,81.80000305175781
211,0.6057,0.0,0.034,0.043,0.0731,0.0,0.1612,0.015,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,94.5
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,54.79999923706055
213,0.6888,0.0204,0.1397,0.0754,0.0096,0.0,0.0,0.0,0.0,0.0,0.0652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5
214,0.3722372237223722,0.1283128312831283,0.0495049504950495,0.04000400040004,0.3444344434443444,0.0,0.0,0.0,0.0,0.0102010201020102,0.0,0.0,0.03000300030003,0.0,0.0198019801980198,0.0,0.0,0.0055005500550055,0.0,0.0,101.0
215,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,56.20000076293946
216,0.684,0.01,0.135,0.077,0.052,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,45.190000000000005
218,0.6613,0.031,0.1299,0.0899,0.0529,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.00000000000001
219,0.7097,0.0,0.0,0.0,0.0432,0.0,0.0392,0.0793,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894,0.0,0.0,87.8
220,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9
221,0.6,0.2,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9000015258789
222,0.75,0.0,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.59
223,0.6734,0.0985,0.1009,0.017,0.0611,0.0268,0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
224,0.0,0.0499999999999999,0.0682999999999999,0.0,0.0,0.0,0.2458999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118999999999999,0.0,0.0,0.0,0.6126999999999999,0.0,63.79999923706056
225,0.6231376862313768,0.0091990800919907,0.093890610938906,0.0844915508449154,0.0114988501149884,0.0,0.0493950604939506,0.0351964803519648,0.0319968003199679,0.0228977102289771,0.0,0.0,0.0,0.0,0.0,0.0321967803219678,0.0,0.0,0.0,0.0,83.80000305175781
226,0.461,0.0,0.231,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,84.0
227,0.689272429102836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0750969961201552,0.0,0.0,0.233990640374385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.59999847412109
228,0.5051,0.1128,0.1051,0.136,0.0444,0.0,0.0626,0.0,0.0,0.0153,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,90.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,41.59999847412109
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7000000000000001,46.1
231,0.5,0.1,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,77.40000152587889
232,0.713,0.0,0.1119999999999999,0.01,0.105,0.0409999999999999,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.59999999999998
233,0.5933593359335935,0.0177017701770177,0.1149114911491149,0.153015301530153,0.121012101210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
234,0.6803,0.0,0.068,0.0,0.0,0.0,0.0,0.2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.20000076293945
235,0.637,0.045,0.136,0.091,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3
236,0.7460925390746093,0.0582994170058299,0.0,0.0,0.0,0.0,0.0,0.0,0.0958990410095899,0.0,0.0,0.0988990110098899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.80000305175781
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,61.899999999999984
238,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,47.29999923706055
239,0.5622,0.0915,0.1313,0.1581,0.0567999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.69000000000001
240,0.63,0.0,0.11,0.025,0.045,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
241,0.8295999999999998,0.1458999999999999,0.0053999999999999,0.0,0.0,0.0,0.0061999999999999,0.0128999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09999847412109
242,0.6531346865313469,0.0074992500749925,0.1218878112188781,0.0486951304869513,0.0,0.0,0.0,0.1582841715828417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082991700829917,0.0,70.0
243,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.999999999999986
244,0.63,0.1,0.15,0.01,0.02,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
245,0.9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575,0.0,0.0,0.0,0.0,67.9
246,0.6352,0.1183,0.0153,0.0,0.0,0.1559,0.0,0.0,0.0451,0.0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5
247,0.6168938310616894,0.0,0.1157988420115799,0.1506984930150698,0.0766992330076699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389996100038999,0.0,0.0,0.0,0.0,0.0,0.0,99.80000305175781
248,0.0789078907890789,0.0,0.0,0.0,0.0,0.0,0.0,0.0789078907890789,0.0,0.0,0.2822282228222822,0.0,0.0,0.0,0.0,0.0,0.55995599559956,0.0,0.0,0.0,76.49999999999999
249,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79999923706055
250,0.619,0.0,0.13,0.03,0.0,0.0,0.107,0.068,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.006,0.0,0.0,83.19999694824219
251,0.7004,0.0632,0.059,0.0584,0.0,0.0,0.0,0.1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.59999999999998
252,0.6108,0.009,0.0491,0.0311,0.0112,0.0,0.1048,0.0808,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0549,0.0,0.0203,0.0132,0.0,87.5999984741211
253,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,33.4
254,0.6954000000000001,0.0689,0.07,0.083,0.0529,0.0,0.0,0.0,0.0,0.0,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
255,0.6124816255512335,0.0181994540163795,0.071897843064708,0.0046998590042298,0.2525924222273332,0.0,0.0,0.0,0.0,0.0209993700188994,0.0,0.0,0.0,0.0,0.0,0.0165995020149395,0.0,0.0,0.0,0.0,87.0
256,0.6,0.1,0.025,0.1,0.0,0.0,0.0,0.125,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9000015258789
257,0.6970000000000001,0.2423999999999999,0.0,0.0,0.0,0.0,0.0,0.0605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.90000000000001
258,0.684,0.0,0.135,0.11,0.061,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1
259,0.5878,0.0766,0.0981,0.0,0.1902,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
260,0.0,0.75,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.72
261,0.622,0.0,0.096,0.166,0.026,0.0,0.045,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,94.3000030517578
262,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.80000305175783
263,0.68,0.0,0.067,0.0409999999999999,0.1023,0.0,0.0,0.0,0.0,0.0,0.1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
264,0.7386630668466577,0.0787960601969901,0.0,0.0,0.0,0.0,0.0,0.0811959402029898,0.1006949652517374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
265,0.7525000000000001,0.0,0.0951999999999999,0.1202999999999999,0.0,0.0316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9
266,0.6165999999999999,0.0,0.0878999999999999,0.0387,0.2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.00000000000001
267,0.4,0.0,0.24,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
268,0.6221,0.0137,0.1813,0.1012,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,0.0,0.0,95.1
269,0.7051999999999999,0.0185,0.1376,0.0206,0.0368,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671,0.0,73.88
270,0.725,0.0,0.062,0.085,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
271,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.00000000000001
272,0.3703629637036296,0.0,0.0,0.0,0.0,0.0,0.0,0.2592740725927407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3703629637036296,0.0,0.0,0.0,61.09999847412109
273,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.29999999999999
274,0.4541454145414541,0.0,0.0,0.0,0.2709270927092709,0.0,0.0,0.2451245124512451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262026202620262,0.0,77.9000015258789
275,0.0,0.0,0.0,0.0,0.3057,0.0,0.0,0.2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.4427000000000001,0.0,55.40000152587891
276,0.05,0.65,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5
277,0.0,0.7967000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2032999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4
278,0.636,0.087,0.135,0.04,0.085,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5999984741211
279,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,43.09999847412109
280,0.7123999999999999,0.0,0.0993,0.0304,0.0,0.0,0.0,0.1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,70.0764
281,0.6441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379,0.0,0.0,0.3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.260000000000005
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,62.900001525878906
283,0.6783,0.0,0.1165,0.0,0.1823,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7
284,0.6729000000000002,0.0902,0.1016,0.0,0.0918,0.0,0.0,0.0,0.0,0.0,0.0413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
285,0.5482,0.0344,0.0764,0.0446,0.1816,0.0,0.1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0,0.0,96.0
286,0.7163283671632836,0.0,0.0,0.0,0.1261873812618738,0.0,0.0,0.1426857314268573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147985201479852,0.0,0.0,0.0,0.0,74.69999694824219
287,0.6523000000000001,0.0,0.099,0.0,0.0,0.0,0.0994999999999999,0.1006,0.0,0.0,0.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.04000000000003
288,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,70.0
